Episode,Average_Reward
1870,0.0171
1871,0.0171
1872,0.0171
1873,0.0171
1874,0.0171
1875,0.0171
1876,0.0171
1877,0.0170
1878,0.0170
1879,0.0170
1880,0.0170
1881,0.0170
1882,0.0170
1883,0.0170
1884,0.0170
1885,0.0170
1886,0.0170
1887,0.0170
1888,0.0169
1889,0.0169
1890,0.0169
1891,0.0169
1892,0.0169
1893,0.0169
1894,0.0169
1895,0.0169
1896,0.0169
1897,0.0169
1898,0.0169
1899,0.0169
1900,0.0168
1901,0.0168
1902,0.0168
1903,0.0168
1904,0.0168
1905,0.0168
1906,0.0168
1907,0.0168
1908,0.0168
1909,0.0168
1910,0.0168
1911,0.0167
1912,0.0167
1913,0.0173
1914,0.0172
1915,0.0172
1916,0.0172
1917,0.0172
1918,0.0172
1919,0.0172
1920,0.0172
1921,0.0172
1922,0.0172
1923,0.0172
1924,0.0172
1925,0.0171
1926,0.0171
1927,0.0171
1928,0.0171
1929,0.0171
1930,0.0171
1931,0.0171
1932,0.0171
1933,0.0176
1934,0.0176
1935,0.0176
1936,0.0176
1937,0.0176
1938,0.0175
1939,0.0175
1940,0.0175
1941,0.0175
1942,0.0175
1943,0.0175
1944,0.0175
1945,0.0175
1946,0.0175
1947,0.0175
1948,0.0175
1949,0.0174
1950,0.0174
1951,0.0174
1952,0.0174
1953,0.0174
1954,0.0179
1955,0.0179
1956,0.0179
1957,0.0179
1958,0.0179
1959,0.0179
1960,0.0179
1961,0.0178
1962,0.0178
1963,0.0178
1964,0.0178
1965,0.0178
1966,0.0178
1967,0.0178
1968,0.0178
1969,0.0178
1970,0.0178
1971,0.0178
1972,0.0177
1973,0.0177
1974,0.0177
1975,0.0177
1976,0.0177
1977,0.0177
1978,0.0177
1979,0.0177
1980,0.0177
1981,0.0177
1982,0.0177
1983,0.0177
1984,0.0176
1985,0.0176
1986,0.0181
1987,0.0181
1988,0.0181
1989,0.0181
1990,0.0181
1991,0.0181
1992,0.0181
1993,0.0181
1994,0.0181
1995,0.0180
1996,0.0180
1997,0.0180
1998,0.0180
1999,0.0180
2000,0.0180
2001,0.0180
2002,0.0180
2003,0.0180
2004,0.0180
2005,0.0180
2006,0.0179
2007,0.0179
2008,0.0179
2009,0.0179
2010,0.0179
2011,0.0179
2012,0.0179
2013,0.0179
2014,0.0179
2015,0.0179
2016,0.0179
2017,0.0178
2018,0.0178
2019,0.0178
2020,0.0178
2021,0.0178
2022,0.0178
2023,0.0178
2024,0.0178
2025,0.0178
2026,0.0178
2027,0.0178
2028,0.0178
2029,0.0177
2030,0.0177
2031,0.0177
2032,0.0182
2033,0.0182
2034,0.0182
2035,0.0182
2036,0.0182
2037,0.0182
2038,0.0182
2039,0.0181
2040,0.0181
2041,0.0181
2042,0.0181
2043,0.0181
2044,0.0181
2045,0.0181
2046,0.0181
2047,0.0181
2048,0.0181
2049,0.0181
2050,0.0180
2051,0.0180
2052,0.0180
2053,0.0180
2054,0.0180
2055,0.0180
2056,0.0180
2057,0.0180
2058,0.0180
2059,0.0180
2060,0.0180
2061,0.0180
2062,0.0179
2063,0.0179
2064,0.0179
2065,0.0179
2066,0.0179
2067,0.0179
2068,0.0179
2069,0.0179
2070,0.0179
2071,0.0179
2072,0.0179
2073,0.0178
2074,0.0178
2075,0.0178
2076,0.0178
2077,0.0178
2078,0.0178
2079,0.0178
2080,0.0178
2081,0.0178
2082,0.0178
2083,0.0178
2084,0.0178
2085,0.0177
2086,0.0177
2087,0.0177
2088,0.0177
2089,0.0177
2090,0.0177
2091,0.0177
2092,0.0177
2093,0.0177
2094,0.0177
2095,0.0177
2096,0.0177
2097,0.0176
2098,0.0176
2099,0.0176
2100,0.0176
2101,0.0176
2102,0.0176
2103,0.0176
2104,0.0176
2105,0.0176
2106,0.0176
2107,0.0176
2108,0.0176
2109,0.0175
2110,0.0175
2111,0.0175
2112,0.0175
2113,0.0175
2114,0.0175
2115,0.0175
2116,0.0175
2117,0.0175
2118,0.0175
2119,0.0175
2120,0.0175
2121,0.0174
2122,0.0174
2123,0.0174
2124,0.0174
2125,0.0174
2126,0.0174
2127,0.0174
2128,0.0174
2129,0.0174
2130,0.0174
2131,0.0174
2132,0.0174
2133,0.0173
2134,0.0173
2135,0.0173
2136,0.0173
2137,0.0173
2138,0.0173
2139,0.0173
2140,0.0173
2141,0.0173
2142,0.0173
2143,0.0173
2144,0.0173
2145,0.0172
2146,0.0172
2147,0.0172
2148,0.0172
2149,0.0172
2150,0.0172
2151,0.0172
2152,0.0172
2153,0.0172
2154,0.0172
2155,0.0172
2156,0.0172
2157,0.0172
2158,0.0171
2159,0.0171
2160,0.0171
2161,0.0171
2162,0.0171
2163,0.0171
2164,0.0171
2165,0.0171
2166,0.0171
2167,0.0171
2168,0.0171
2169,0.0171
2170,0.0171
2171,0.0170
2172,0.0170
2173,0.0170
2174,0.0170
2175,0.0170
2176,0.0170
2177,0.0170
2178,0.0170
2179,0.0170
2180,0.0170
2181,0.0170
2182,0.0170
2183,0.0169
2184,0.0169
2185,0.0169
2186,0.0169
2187,0.0169
2188,0.0169
2189,0.0169
2190,0.0169
2191,0.0169
2192,0.0169
2193,0.0169
2194,0.0169
2195,0.0169
2196,0.0168
2197,0.0168
2198,0.0168
2199,0.0168
2200,0.0168
2201,0.0168
2202,0.0168
2203,0.0168
2204,0.0168
2205,0.0168
2206,0.0172
2207,0.0172
2208,0.0172
2209,0.0172
2210,0.0172
2211,0.0172
2212,0.0172
2213,0.0172
2214,0.0172
2215,0.0172
2216,0.0171
2217,0.0176
2218,0.0176
2219,0.0176
2220,0.0176
2221,0.0176
2222,0.0176
2223,0.0175
2224,0.0175
2225,0.0175
2226,0.0175
2227,0.0175
2228,0.0175
2229,0.0175
2230,0.0175
2231,0.0179
2232,0.0179
2233,0.0184
2234,0.0184
2235,0.0183
2236,0.0183
2237,0.0183
2238,0.0183
2239,0.0183
2240,0.0183
2241,0.0183
2242,0.0183
2243,0.0183
2244,0.0183
2245,0.0183
2246,0.0183
2247,0.0182
2248,0.0182
2249,0.0182
2250,0.0182
2251,0.0182
2252,0.0182
2253,0.0182
2254,0.0182
2255,0.0182
2256,0.0182
2257,0.0182
2258,0.0182
2259,0.0181
2260,0.0181
2261,0.0181
2262,0.0181
2263,0.0181
2264,0.0181
2265,0.0181
2266,0.0181
2267,0.0181
2268,0.0181
2269,0.0181
2270,0.0181
2271,0.0181
2272,0.0180
2273,0.0180
2274,0.0180
2275,0.0180
2276,0.0180
2277,0.0184
2278,0.0184
2279,0.0184
2280,0.0184
2281,0.0184
2282,0.0184
2283,0.0184
2284,0.0184
2285,0.0184
2286,0.0184
2287,0.0184
2288,0.0184
2289,0.0183
2290,0.0183
2291,0.0183
2292,0.0183
2293,0.0183
2294,0.0183
2295,0.0183
2296,0.0183
2297,0.0183
2298,0.0183
2299,0.0183
2300,0.0183
2301,0.0183
2302,0.0182
2303,0.0182
2304,0.0182
2305,0.0182
2306,0.0182
2307,0.0182
2308,0.0182
2309,0.0182
2310,0.0182
2311,0.0182
2312,0.0182
2313,0.0182
2314,0.0182
2315,0.0181
2316,0.0181
2317,0.0181
2318,0.0181
2319,0.0181
2320,0.0181
2321,0.0181
2322,0.0181
2323,0.0185
2324,0.0185
2325,0.0185
2326,0.0185
2327,0.0185
2328,0.0185
2329,0.0185
2330,0.0185
2331,0.0184
2332,0.0184
2333,0.0184
2334,0.0184
2335,0.0184
2336,0.0184
2337,0.0184
2338,0.0184
2339,0.0184
2340,0.0184
2341,0.0184
2342,0.0184
2343,0.0184
2344,0.0183
2345,0.0183
2346,0.0183
2347,0.0187
2348,0.0187
2349,0.0187
2350,0.0187
2351,0.0187
2352,0.0187
2353,0.0187
2354,0.0187
2355,0.0187
2356,0.0187
2357,0.0187
2358,0.0187
2359,0.0187
2360,0.0186
2361,0.0186
2362,0.0186
2363,0.0186
2364,0.0186
2365,0.0186
2366,0.0186
2367,0.0186
2368,0.0186
2369,0.0186
2370,0.0186
2371,0.0186
2372,0.0185
2373,0.0185
2374,0.0185
2375,0.0185
2376,0.0185
2377,0.0185
2378,0.0185
2379,0.0189
2380,0.0189
2381,0.0189
2382,0.0189
2383,0.0189
2384,0.0189
2385,0.0189
2386,0.0189
2387,0.0189
2388,0.0188
2389,0.0188
2390,0.0188
2391,0.0188
2392,0.0188
2393,0.0188
2394,0.0188
2395,0.0188
2396,0.0188
2397,0.0188
2398,0.0188
2399,0.0188
2400,0.0187
2401,0.0187
2402,0.0187
2403,0.0187
2404,0.0187
2405,0.0187
2406,0.0187
2407,0.0187
2408,0.0187
2409,0.0187
2410,0.0187
2411,0.0187
2412,0.0187
2413,0.0186
2414,0.0186
2415,0.0186
2416,0.0186
2417,0.0186
2418,0.0186
2419,0.0186
2420,0.0186
2421,0.0186
2422,0.0186
2423,0.0186
2424,0.0186
2425,0.0186
2426,0.0185
2427,0.0185
2428,0.0185
2429,0.0185
2430,0.0185
2431,0.0185
2432,0.0185
2433,0.0185
2434,0.0185
2435,0.0185
2436,0.0185
2437,0.0185
2438,0.0185
2439,0.0185
2440,0.0184
2441,0.0184
2442,0.0188
2443,0.0188
2444,0.0188
2445,0.0188
2446,0.0188
2447,0.0188
2448,0.0188
2449,0.0188
2450,0.0188
2451,0.0188
2452,0.0188
2453,0.0188
2454,0.0187
2455,0.0187
2456,0.0187
2457,0.0187
2458,0.0187
2459,0.0187
2460,0.0187
2461,0.0187
2462,0.0187
2463,0.0187
2464,0.0187
2465,0.0187
2466,0.0187
2467,0.0186
2468,0.0190
2469,0.0190
2470,0.0190
2471,0.0190
2472,0.0190
2473,0.0190
2474,0.0190
2475,0.0190
2476,0.0190
2477,0.0190
2478,0.0190
2479,0.0190
2480,0.0190
2481,0.0189
2482,0.0189
2483,0.0189
2484,0.0189
2485,0.0189
2486,0.0189
2487,0.0189
2488,0.0189
2489,0.0189
2490,0.0189
2491,0.0189
2492,0.0189
2493,0.0189
2494,0.0188
2495,0.0188
2496,0.0188
2497,0.0188
2498,0.0188
2499,0.0188
2500,0.0188
2501,0.0188
2502,0.0188
2503,0.0188
2504,0.0188
2505,0.0188
2506,0.0188
2507,0.0187
2508,0.0187
2509,0.0187
2510,0.0187
2511,0.0187
2512,0.0187
2513,0.0187
2514,0.0187
2515,0.0187
2516,0.0187
2517,0.0187
2518,0.0187
2519,0.0187
2520,0.0187
2521,0.0186
2522,0.0186
2523,0.0186
2524,0.0186
2525,0.0186
2526,0.0186
2527,0.0186
2528,0.0186
2529,0.0186
2530,0.0186
2531,0.0186
2532,0.0186
2533,0.0186
2534,0.0185
2535,0.0185
2536,0.0185
2537,0.0185
2538,0.0185
2539,0.0185
2540,0.0185
2541,0.0185
2542,0.0185
2543,0.0185
2544,0.0185
2545,0.0185
2546,0.0185
2547,0.0185
2548,0.0184
2549,0.0184
2550,0.0184
2551,0.0184
2552,0.0184
2553,0.0184
2554,0.0184
2555,0.0184
2556,0.0184
2557,0.0184
2558,0.0184
2559,0.0184
2560,0.0184
2561,0.0184
2562,0.0183
2563,0.0183
2564,0.0183
2565,0.0183
2566,0.0183
2567,0.0183
2568,0.0183
2569,0.0183
2570,0.0183
2571,0.0183
2572,0.0183
2573,0.0183
2574,0.0183
2575,0.0183
2576,0.0182
2577,0.0182
2578,0.0182
2579,0.0182
2580,0.0182
2581,0.0182
2582,0.0182
2583,0.0182
2584,0.0182
2585,0.0182
2586,0.0182
2587,0.0182
2588,0.0182
2589,0.0182
2590,0.0181
2591,0.0181
2592,0.0181
2593,0.0185
2594,0.0185
2595,0.0185
2596,0.0185
2597,0.0185
2598,0.0185
2599,0.0185
2600,0.0185
2601,0.0185
2602,0.0184
2603,0.0184
2604,0.0184
2605,0.0184
2606,0.0184
2607,0.0184
2608,0.0184
2609,0.0184
2610,0.0184
2611,0.0184
2612,0.0184
2613,0.0184
2614,0.0184
2615,0.0184
2616,0.0183
2617,0.0183
2618,0.0183
2619,0.0183
2620,0.0183
2621,0.0183
2622,0.0183
2623,0.0183
2624,0.0183
2625,0.0183
2626,0.0183
2627,0.0183
2628,0.0183
2629,0.0183
2630,0.0183
2631,0.0182
2632,0.0182
2633,0.0182
2634,0.0182
2635,0.0182
2636,0.0182
2637,0.0182
2638,0.0182
2639,0.0182
2640,0.0182
2641,0.0182
2642,0.0182
2643,0.0182
2644,0.0182
2645,0.0181
2646,0.0181
2647,0.0181
2648,0.0181
2649,0.0181
2650,0.0181
2651,0.0181
2652,0.0181
2653,0.0181
2654,0.0181
2655,0.0181
2656,0.0181
2657,0.0181
2658,0.0181
2659,0.0181
2660,0.0180
2661,0.0180
2662,0.0180
2663,0.0180
2664,0.0180
2665,0.0180
2666,0.0180
2667,0.0180
2668,0.0180
2669,0.0180
2670,0.0180
2671,0.0180
2672,0.0180
2673,0.0180
2674,0.0180
2675,0.0179
2676,0.0179
2677,0.0179
2678,0.0179
2679,0.0179
2680,0.0179
2681,0.0179
2682,0.0179
2683,0.0179
2684,0.0183
2685,0.0182
2686,0.0182
2687,0.0182
2688,0.0182
2689,0.0182
2690,0.0182
2691,0.0182
2692,0.0182
2693,0.0182
2694,0.0182
2695,0.0182
2696,0.0182
2697,0.0182
2698,0.0182
2699,0.0182
2700,0.0181
2701,0.0181
2702,0.0181
2703,0.0181
2704,0.0181
2705,0.0181
2706,0.0181
2707,0.0181
2708,0.0181
2709,0.0181
2710,0.0181
2711,0.0181
2712,0.0181
2713,0.0181
2714,0.0181
2715,0.0180
2716,0.0180
2717,0.0180
2718,0.0180
2719,0.0180
2720,0.0180
2721,0.0180
2722,0.0180
2723,0.0180
2724,0.0180
2725,0.0180
2726,0.0180
2727,0.0180
2728,0.0180
2729,0.0180
2730,0.0179
2731,0.0179
2732,0.0179
2733,0.0179
2734,0.0179
2735,0.0179
2736,0.0179
2737,0.0179
2738,0.0179
2739,0.0179
2740,0.0179
2741,0.0179
2742,0.0179
2743,0.0179
2744,0.0179
2745,0.0179
2746,0.0178
2747,0.0178
2748,0.0178
2749,0.0178
2750,0.0178
2751,0.0178
2752,0.0178
2753,0.0178
2754,0.0178
2755,0.0178
2756,0.0178
2757,0.0178
2758,0.0181
2759,0.0181
2760,0.0181
2761,0.0181
2762,0.0181
2763,0.0181
2764,0.0181
2765,0.0181
2766,0.0181
2767,0.0181
2768,0.0181
2769,0.0181
2770,0.0181
2771,0.0180
2772,0.0180
2773,0.0180
2774,0.0180
2775,0.0180
2776,0.0180
2777,0.0184
2778,0.0184
2779,0.0184
2780,0.0183
2781,0.0183
2782,0.0183
2783,0.0183
2784,0.0183
2785,0.0183
2786,0.0183
2787,0.0183
2788,0.0183
2789,0.0183
2790,0.0183
2791,0.0183
2792,0.0183
2793,0.0183
2794,0.0183
2795,0.0182
2796,0.0182
2797,0.0186
2798,0.0186
2799,0.0186
2800,0.0186
2801,0.0186
2802,0.0186
2803,0.0186
2804,0.0185
2805,0.0185
2806,0.0185
2807,0.0185
2808,0.0185
2809,0.0185
2810,0.0185
2811,0.0185
2812,0.0185
2813,0.0185
2814,0.0185
2815,0.0185
2816,0.0185
2817,0.0185
2818,0.0185
2819,0.0184
2820,0.0184
2821,0.0184
2822,0.0184
2823,0.0184
2824,0.0184
2825,0.0184
2826,0.0184
2827,0.0184
2828,0.0184
2829,0.0184
2830,0.0184
2831,0.0184
2832,0.0184
2833,0.0187
2834,0.0187
2835,0.0187
2836,0.0187
2837,0.0187
2838,0.0187
2839,0.0187
2840,0.0187
2841,0.0187
2842,0.0186
2843,0.0186
2844,0.0186
2845,0.0186
2846,0.0186
2847,0.0186
2848,0.0186
2849,0.0186
2850,0.0186
2851,0.0186
2852,0.0186
2853,0.0186
2854,0.0186
2855,0.0186
2856,0.0186
2857,0.0186
2858,0.0185
2859,0.0185
2860,0.0185
2861,0.0185
2862,0.0185
2863,0.0185
2864,0.0185
2865,0.0185
2866,0.0185
2867,0.0185
2868,0.0185
2869,0.0185
2870,0.0185
2871,0.0185
2872,0.0185
2873,0.0184
2874,0.0184
2875,0.0184
2876,0.0184
2877,0.0184
2878,0.0184
2879,0.0184
2880,0.0184
2881,0.0184
2882,0.0184
2883,0.0184
2884,0.0184
2885,0.0184
2886,0.0184
2887,0.0184
2888,0.0184
2889,0.0183
2890,0.0183
2891,0.0183
2892,0.0183
2893,0.0183
2894,0.0183
2895,0.0183
2896,0.0183
2897,0.0183
2898,0.0183
2899,0.0183
2900,0.0183
2901,0.0183
2902,0.0183
2903,0.0183
2904,0.0183
2905,0.0182
2906,0.0182
2907,0.0182
2908,0.0182
2909,0.0182
2910,0.0182
2911,0.0182
2912,0.0182
2913,0.0182
2914,0.0182
2915,0.0182
2916,0.0182
2917,0.0182
2918,0.0182
2919,0.0182
2920,0.0182
2921,0.0181
2922,0.0181
2923,0.0181
2924,0.0181
2925,0.0181
2926,0.0181
2927,0.0181
2928,0.0181
2929,0.0181
2930,0.0181
2931,0.0181
2932,0.0181
2933,0.0181
2934,0.0181
2935,0.0181
2936,0.0181
2937,0.0180
2938,0.0180
2939,0.0180
2940,0.0180
2941,0.0180
2942,0.0180
2943,0.0180
2944,0.0180
2945,0.0180
2946,0.0180
2947,0.0180
2948,0.0180
2949,0.0180
2950,0.0180
2951,0.0180
2952,0.0180
2953,0.0179
2954,0.0179
2955,0.0179
2956,0.0179
2957,0.0179
2958,0.0179
2959,0.0179
2960,0.0182
2961,0.0182
2962,0.0182
2963,0.0182
2964,0.0182
2965,0.0182
2966,0.0182
2967,0.0182
2968,0.0182
2969,0.0182
2970,0.0182
2971,0.0182
2972,0.0182
2973,0.0182
2974,0.0182
2975,0.0182
2976,0.0181
2977,0.0181
2978,0.0181
2979,0.0181
2980,0.0181
2981,0.0181
2982,0.0181
2983,0.0181
2984,0.0181
2985,0.0181
2986,0.0181
2987,0.0181
2988,0.0181
2989,0.0181
2990,0.0181
2991,0.0181
2992,0.0180
2993,0.0180
2994,0.0180
2995,0.0180
2996,0.0180
2997,0.0180
2998,0.0180
2999,0.0180
3000,0.0180
3001,0.0180
3002,0.0180
3003,0.0180
3004,0.0180
3005,0.0180
3006,0.0180
3007,0.0180
3008,0.0180
3009,0.0179
3010,0.0179
3011,0.0179
3012,0.0179
3013,0.0179
3014,0.0179
3015,0.0179
3016,0.0179
3017,0.0179
3018,0.0182
3019,0.0182
3020,0.0182
3021,0.0182
3022,0.0182
3023,0.0182
3024,0.0182
3025,0.0182
3026,0.0182
3027,0.0182
3028,0.0182
3029,0.0182
3030,0.0182
3031,0.0181
3032,0.0181
3033,0.0181
3034,0.0181
3035,0.0181
3036,0.0181
3037,0.0181
3038,0.0181
3039,0.0181
3040,0.0181
3041,0.0181
3042,0.0181
3043,0.0181
3044,0.0181
3045,0.0181
3046,0.0181
3047,0.0181
3048,0.0184
3049,0.0184
3050,0.0184
3051,0.0184
3052,0.0183
3053,0.0183
3054,0.0187
3055,0.0187
3056,0.0190
3057,0.0190
3058,0.0190
3059,0.0190
3060,0.0190
3061,0.0189
3062,0.0189
3063,0.0189
3064,0.0189
3065,0.0189
3066,0.0189
3067,0.0189
3068,0.0189
3069,0.0189
3070,0.0189
3071,0.0189
3072,0.0189
3073,0.0189
3074,0.0189
3075,0.0189
3076,0.0189
3077,0.0188
3078,0.0188
3079,0.0188
3080,0.0188
3081,0.0188
3082,0.0188
3083,0.0188
3084,0.0188
3085,0.0188
3086,0.0188
3087,0.0188
3088,0.0188
3089,0.0188
3090,0.0188
3091,0.0188
3092,0.0188
3093,0.0188
3094,0.0187
3095,0.0187
3096,0.0187
3097,0.0187
3098,0.0187
3099,0.0187
3100,0.0187
3101,0.0187
3102,0.0187
3103,0.0187
3104,0.0187
3105,0.0187
3106,0.0187
3107,0.0187
3108,0.0187
3109,0.0187
3110,0.0186
3111,0.0186
3112,0.0186
3113,0.0186
3114,0.0186
3115,0.0186
3116,0.0186
3117,0.0186
3118,0.0186
3119,0.0186
3120,0.0186
3121,0.0186
3122,0.0186
3123,0.0186
3124,0.0186
3125,0.0186
3126,0.0186
3127,0.0185
3128,0.0185
3129,0.0185
3130,0.0185
3131,0.0185
3132,0.0185
3133,0.0185
3134,0.0185
3135,0.0185
3136,0.0185
3137,0.0185
3138,0.0185
3139,0.0185
3140,0.0185
3141,0.0185
3142,0.0185
3143,0.0185
3144,0.0188
3145,0.0188
3146,0.0188
3147,0.0187
3148,0.0187
3149,0.0187
3150,0.0187
3151,0.0187
3152,0.0187
3153,0.0187
3154,0.0187
3155,0.0187
3156,0.0187
3157,0.0187
3158,0.0187
3159,0.0187
3160,0.0187
3161,0.0187
3162,0.0187
3163,0.0187
3164,0.0190
3165,0.0190
3166,0.0190
3167,0.0193
3168,0.0193
3169,0.0192
3170,0.0192
3171,0.0192
3172,0.0192
3173,0.0192
3174,0.0192
3175,0.0192
3176,0.0192
3177,0.0192
3178,0.0192
3179,0.0192
3180,0.0192
3181,0.0192
3182,0.0192
3183,0.0192
3184,0.0192
3185,0.0192
3186,0.0191
3187,0.0191
3188,0.0191
3189,0.0191
3190,0.0191
3191,0.0191
3192,0.0191
3193,0.0191
3194,0.0191
3195,0.0191
3196,0.0191
3197,0.0191
3198,0.0191
3199,0.0191
3200,0.0191
3201,0.0191
3202,0.0191
3203,0.0190
3204,0.0190
3205,0.0190
3206,0.0190
3207,0.0190
3208,0.0190
3209,0.0190
3210,0.0190
3211,0.0190
3212,0.0190
3213,0.0190
3214,0.0190
3215,0.0190
3216,0.0190
3217,0.0190
3218,0.0190
3219,0.0189
3220,0.0189
3221,0.0189
3222,0.0189
3223,0.0189
3224,0.0189
3225,0.0189
3226,0.0189
3227,0.0189
3228,0.0189
3229,0.0189
3230,0.0189
3231,0.0189
3232,0.0189
3233,0.0189
3234,0.0189
3235,0.0189
3236,0.0189
3237,0.0188
3238,0.0188
3239,0.0188
3240,0.0188
3241,0.0188
3242,0.0188
3243,0.0188
3244,0.0188
3245,0.0188
3246,0.0188
3247,0.0188
3248,0.0188
3249,0.0188
3250,0.0188
3251,0.0188
3252,0.0188
3253,0.0188
3254,0.0187
3255,0.0187
3256,0.0187
3257,0.0187
3258,0.0187
3259,0.0187
3260,0.0187
3261,0.0187
3262,0.0187
3263,0.0187
3264,0.0187
3265,0.0187
3266,0.0187
3267,0.0187
3268,0.0187
3269,0.0187
3270,0.0187
3271,0.0186
3272,0.0186
3273,0.0186
3274,0.0186
3275,0.0186
3276,0.0186
3277,0.0186
3278,0.0186
3279,0.0186
3280,0.0186
3281,0.0186
3282,0.0186
3283,0.0186
3284,0.0186
3285,0.0186
3286,0.0186
3287,0.0186
3288,0.0186
3289,0.0185
3290,0.0185
3291,0.0185
3292,0.0185
3293,0.0185
3294,0.0185
3295,0.0185
3296,0.0185
3297,0.0185
3298,0.0185
3299,0.0185
3300,0.0185
3301,0.0185
3302,0.0185
3303,0.0185
3304,0.0185
3305,0.0185
3306,0.0185
3307,0.0184
3308,0.0184
3309,0.0184
3310,0.0184
3311,0.0184
3312,0.0184
3313,0.0184
3314,0.0184
3315,0.0184
3316,0.0184
3317,0.0184
3318,0.0184
3319,0.0184
3320,0.0184
3321,0.0184
3322,0.0184
3323,0.0184
3324,0.0184
3325,0.0183
3326,0.0183
3327,0.0183
3328,0.0183
3329,0.0183
3330,0.0183
3331,0.0183
3332,0.0183
3333,0.0183
3334,0.0183
3335,0.0183
3336,0.0183
3337,0.0183
3338,0.0183
3339,0.0183
3340,0.0183
3341,0.0183
3342,0.0183
3343,0.0182
3344,0.0182
3345,0.0182
3346,0.0182
3347,0.0182
3348,0.0182
3349,0.0182
3350,0.0182
3351,0.0182
3352,0.0182
3353,0.0182
3354,0.0182
3355,0.0182
3356,0.0182
3357,0.0182
3358,0.0182
3359,0.0182
3360,0.0182
3361,0.0181
3362,0.0181
3363,0.0181
3364,0.0181
3365,0.0181
3366,0.0181
3367,0.0181
3368,0.0181
3369,0.0181
3370,0.0181
3371,0.0181
3372,0.0181
3373,0.0181
3374,0.0181
3375,0.0181
3376,0.0181
3377,0.0181
3378,0.0181
3379,0.0181
3380,0.0180
3381,0.0183
3382,0.0183
3383,0.0183
3384,0.0183
3385,0.0183
3386,0.0183
3387,0.0183
3388,0.0183
3389,0.0183
3390,0.0183
3391,0.0183
3392,0.0183
3393,0.0183
3394,0.0183
3395,0.0183
3396,0.0183
3397,0.0183
3398,0.0182
3399,0.0182
3400,0.0182
3401,0.0182
3402,0.0182
3403,0.0182
3404,0.0182
3405,0.0182
3406,0.0182
3407,0.0182
3408,0.0182
3409,0.0182
3410,0.0182
3411,0.0182
3412,0.0182
3413,0.0182
3414,0.0182
3415,0.0182
3416,0.0181
3417,0.0181
3418,0.0181
3419,0.0181
3420,0.0181
3421,0.0181
3422,0.0181
3423,0.0181
3424,0.0181
3425,0.0181
3426,0.0181
3427,0.0181
3428,0.0181
3429,0.0181
3430,0.0181
3431,0.0184
3432,0.0184
3433,0.0184
3434,0.0183
3435,0.0183
3436,0.0186
3437,0.0186
3438,0.0186
3439,0.0186
3440,0.0186
3441,0.0186
3442,0.0186
3443,0.0186
3444,0.0186
3445,0.0189
3446,0.0189
3447,0.0189
3448,0.0189
3449,0.0188
3450,0.0188
3451,0.0188
3452,0.0188
3453,0.0188
3454,0.0188
3455,0.0188
3456,0.0188
3457,0.0188
3458,0.0188
3459,0.0188
3460,0.0188
3461,0.0188
3462,0.0188
3463,0.0188
3464,0.0188
3465,0.0188
3466,0.0188
3467,0.0187
3468,0.0187
3469,0.0187
3470,0.0187
3471,0.0187
3472,0.0187
3473,0.0187
3474,0.0187
3475,0.0187
3476,0.0187
3477,0.0187
3478,0.0187
3479,0.0187
3480,0.0187
3481,0.0187
3482,0.0187
3483,0.0187
3484,0.0187
3485,0.0187
3486,0.0186
3487,0.0186
3488,0.0186
3489,0.0186
3490,0.0186
3491,0.0186
3492,0.0186
3493,0.0186
3494,0.0186
3495,0.0186
3496,0.0186
3497,0.0186
3498,0.0186
3499,0.0186
3500,0.0186
3501,0.0186
3502,0.0186
3503,0.0186
3504,0.0186
3505,0.0185
3506,0.0185
3507,0.0185
3508,0.0185
3509,0.0185
3510,0.0185
3511,0.0185
3512,0.0185
3513,0.0185
3514,0.0185
3515,0.0185
3516,0.0185
3517,0.0185
3518,0.0185
3519,0.0185
3520,0.0185
3521,0.0185
3522,0.0185
3523,0.0185
3524,0.0187
3525,0.0187
3526,0.0187
3527,0.0187
3528,0.0187
3529,0.0187
3530,0.0187
3531,0.0187
3532,0.0187
3533,0.0187
3534,0.0187
3535,0.0187
3536,0.0187
3537,0.0187
3538,0.0187
3539,0.0186
3540,0.0186
3541,0.0186
3542,0.0186
3543,0.0186
3544,0.0186
3545,0.0186
